Total floor area,Window fraction,Annual Average temperature,Occupancy level,Total heating and cooling energy use - GJ
22500,0.11,77.5,9.54,288.93
22500,0.11,77.5,10.8,279.27
22500,0.11,77.5,10.93,282.46
22500,0.11,77.5,4.37,329.2
22500,0.11,53,8.53,419.72
22500,0.11,53,9.79,423.28
22500,0.11,53,7.23,382.06
22500,0.11,53,7.83,411.42
22500,0.11,53,12,422.65
22500,0.11,53,6.6,371.66
22500,0.11,53,3.62,317.29
22500,0.11,53,4.76,369.49
22500,0.11,53,4.73,343.4
22500,0.11,53,6.83,413.69
22500,0.11,53,11.25,442
22500,0.11,53,6.67,378.86
22500,0.11,53,7.29,415.91
22500,0.11,53,4.9,355.21
22500,0.11,53,8.27,426.81
22500,0.11,53,3.12,301.98
22500,0.11,53,5.14,364.61
22500,0.11,53,9.65,408.8
22500,0.11,53,9.97,442.12
22500,0.11,53,7.11,387.74
22500,0.11,53,9.21,409.09
22500,0.11,53,7.87,401.28
22500,0.11,53,5.9,382.34
22500,0.11,53,6.27,384.16
22500,0.11,53,6.2,400.44
22500,0.11,53,8.83,417.89
22500,0.11,53,7.16,383.06
22500,0.11,53,7.44,421.25
22500,0.11,53,4.91,371.44
22500,0.11,53,6.76,388.5
22500,0.11,53,9.68,435.13
22500,0.11,53,5.64,359.48
22500,0.11,53,7.17,390.56
22500,0.11,53,10.72,461.28
22500,0.11,53,8.39,397.88
22500,0.11,53,7.36,409.96
22500,0.11,53,6.25,379.99
22500,0.11,53,11.67,466.46
22500,0.11,53,7.64,402.55
22500,0.11,53,5.56,380.34
22500,0.11,53,6.07,403.2
22500,0.11,53,5.47,391.71
22500,0.11,53,6.15,383.55
22500,0.11,53,10.53,436.48
22500,0.11,53,8.13,428.53
22500,0.11,53,8.93,403.3
22500,0.11,53,10.19,445.79
22500,0.11,53,7.49,415.47
22500,0.11,53,7.69,415.93
22500,0.11,53,7.53,427.71
22500,0.11,53,6.89,411.58
22500,0.11,53,5.99,361.73
22500,0.11,53,5.28,348.96
22500,0.11,53,8.56,412.01
22500,0.11,53,5.04,366.08
22500,0.11,53,2.86,288.24
22500,0.11,53,10.08,408.18
22500,0.11,53,5.92,363.62
22500,0.11,53,5.81,388.2
22500,0.11,53,5.08,356.6
22500,0.11,53,10.27,430.44
22500,0.11,53,8.67,428.25
22500,0.11,53,8.37,423.19
22500,0.11,53,4.27,343.23
22500,0.11,53,10.37,448.03
22500,0.11,53,3.87,320.84
22500,0.11,53,5.45,371.79
22500,0.11,53,8.9,417.86
22500,0.11,53,9.05,400.01
22500,0.11,53,9.4,438.03
22500,0.11,53,4.6,337.89
22500,0.11,53,5.22,345.97
22500,0.11,53,6.02,367.51
22500,0.11,53,12.18,459.57
22500,0.11,53,7.94,429.28
22500,0.11,53,4.53,341.86
22500,0.11,53,6.86,381.16
22500,0.11,53,8.73,440.44
22500,0.11,53,3.36,323.56
22500,0.11,53,6.96,418.61
22500,0.11,53,8.22,414.51
22500,0.11,53,8,423.86
22500,0.11,53,4.08,326.09
22500,0.11,53,6.48,381.23
22500,0.11,53,9.28,411.95
22500,0.11,53,6.55,413.34
22500,0.11,53,6.4,386.46
22500,0.11,53,5.79,365.98
22500,0.11,53,4.41,366.16
22500,0.11,53,6.67,396.47
22500,0.11,53,7.74,407.84
22500,0.11,53,7.04,381.73
22500,0.11,53,11.33,437.93
22500,0.11,53,5.62,399.25
22500,0.11,53,4.16,330.15
22500,0.11,53,9.16,412.7
22500,0.11,53,9.54,423.96
22500,0.11,53,10.8,471.28
22500,0.11,53,10.93,445.11
22500,0.11,53,4.37,331.66
22500,0.11,57.3,8.53,157.42
22500,0.11,57.3,9.79,158.77
22500,0.11,57.3,7.23,136.38
22500,0.11,57.3,7.83,152.13
22500,0.11,57.3,12,160.89
22500,0.11,57.3,6.6,131.3
22500,0.11,57.3,3.62,109.81
22500,0.11,57.3,4.76,130.43
22500,0.11,57.3,4.73,118.26
22500,0.11,57.3,6.83,155.46
22500,0.11,57.3,11.25,172.66
22500,0.11,57.3,6.67,134.22
22500,0.11,57.3,7.29,154.72
22500,0.11,57.3,4.9,125.22
22500,0.11,57.3,8.27,162.76
22500,0.11,57.3,3.12,104.87
22500,0.11,57.3,5.14,125.1
22500,0.11,57.3,9.65,150.27
22500,0.11,57.3,9.97,173.95
22500,0.11,57.3,7.11,139.17
22500,0.11,57.3,9.21,149.58
22500,0.11,57.3,7.87,145.23
22500,0.11,57.3,5.9,137.9
22500,0.11,57.3,6.27,140.36
22500,0.11,57.3,6.2,147.84
22500,0.11,57.3,8.83,154.65
22500,0.11,57.3,7.16,136
22500,0.11,57.3,7.44,159.71
22500,0.11,57.3,4.91,132.95
22500,0.11,57.3,6.76,138.98
22500,0.11,57.3,9.68,165.36
22500,0.11,57.3,5.64,123.63
22500,0.11,57.3,7.17,141.82
22500,0.11,57.3,10.72,184.86
22500,0.11,57.3,8.39,142.94
22500,0.11,57.3,7.36,151.35
22500,0.11,57.3,6.25,135.79
22500,0.11,57.3,11.67,189.46
22500,0.11,57.3,7.64,146.66
22500,0.11,57.3,5.56,135.23
22500,0.11,57.3,6.07,148.54
22500,0.11,57.3,5.47,140.85
22500,0.11,57.3,6.15,138.45
22500,0.11,57.3,10.53,169.21
22500,0.11,57.3,8.13,163.12
22500,0.11,57.3,8.93,146.88
22500,0.11,57.3,10.19,177.59
22500,0.11,57.3,7.49,155.02
22500,0.11,57.3,7.69,154.15
22500,0.11,57.3,7.53,162.84
22500,0.11,57.3,6.89,151.71
22500,0.11,57.3,5.99,125.75
22500,0.11,57.3,5.28,119.78
22500,0.11,57.3,8.56,151.53
22500,0.11,57.3,5.04,129.08
22500,0.11,57.3,2.86,100.58
22500,0.11,57.3,10.08,151.15
22500,0.11,57.3,5.92,125.59
22500,0.11,57.3,5.81,138.4
22500,0.11,57.3,5.08,124.35
22500,0.11,57.3,10.27,163.28
22500,0.11,57.3,8.67,163.35
22500,0.11,57.3,8.37,159.85
22500,0.11,57.3,4.27,118.29
22500,0.11,57.3,10.37,178.05
22500,0.11,57.3,3.87,108.86
22500,0.11,57.3,5.45,130.81
22500,0.11,57.3,8.9,157.01
22500,0.11,57.3,9.05,145.38
22500,0.11,57.3,9.4,170.38
22500,0.11,57.3,4.6,114.98
22500,0.11,57.3,5.22,120.49
22500,0.11,57.3,6.02,127.46
22500,0.11,57.3,12.18,185.25
22500,0.11,57.3,7.94,163.33
22500,0.11,57.3,4.53,118.17
22500,0.11,57.3,6.86,134.9
22500,0.11,57.3,8.73,170.03
22500,0.11,57.3,3.36,110.8
22500,0.11,57.3,6.96,156.48
22500,0.11,57.3,8.22,154.33
22500,0.11,57.3,8,160.65
22500,0.11,57.3,4.08,112.75
22500,0.11,57.3,6.48,135.8
22500,0.11,57.3,9.28,151.85
22500,0.11,57.3,6.55,153.64
22500,0.11,57.3,6.4,138.24
22500,0.11,57.3,5.79,128.22
22500,0.11,57.3,4.41,128.78
22500,0.11,57.3,6.67,144.94
22500,0.11,57.3,7.74,150.11
22500,0.11,57.3,7.04,135.11
22500,0.11,57.3,11.33,171.56
22500,0.11,57.3,5.62,144.22
22500,0.11,57.3,4.16,114
22500,0.11,57.3,9.16,152.85
22500,0.11,57.3,9.54,160.5
22500,0.11,57.3,10.8,191.18
22500,0.11,57.3,10.93,174.18
22500,0.11,57.3,4.37,113.84
22500,0.11,51,8.53,507.55
22500,0.11,51,9.79,511.97
22500,0.11,51,7.23,455.49
22500,0.11,51,7.83,496.79
22500,0.11,51,12,509.55
22500,0.11,51,6.6,442.98
22500,0.11,51,3.62,363.27
22500,0.11,51,4.76,439.25
22500,0.11,51,4.73,403.09
22500,0.11,51,6.83,498.2
22500,0.11,51,11.25,536.25
22500,0.11,51,6.67,452.67
22500,0.11,51,7.29,504.33
22500,0.11,51,4.9,420.24
22500,0.11,51,8.27,517.52
22500,0.11,51,3.12,340.71
22500,0.11,51,5.14,432.93
22500,0.11,51,9.65,493.91
22500,0.11,51,9.97,537.21
22500,0.11,51,7.11,463.64
22500,0.11,51,9.21,493.15
22500,0.11,51,7.87,482.01
22500,0.11,51,5.9,454.94
22500,0.11,51,6.27,456.6
22500,0.11,51,6.2,480.33
22500,0.11,51,8.83,505.45
22500,0.11,51,7.16,457.06
22500,0.11,51,7.44,510.26
22500,0.11,51,4.91,441.37
22500,0.11,51,6.76,465.23
22500,0.11,51,9.68,526.72
22500,0.11,51,5.64,427.5
22500,0.11,51,7.17,467.53
22500,0.11,51,10.72,561
22500,0.11,51,8.39,478.56
22500,0.11,51,7.36,494.84
22500,0.11,51,6.25,454.05
22500,0.11,51,11.67,568.58
22500,0.11,51,7.64,482.13
22500,0.11,51,5.56,455.01
22500,0.11,51,6.07,485.19
22500,0.11,51,5.47,468.32
22500,0.11,51,6.15,458.74
22500,0.11,51,10.53,530.2
22500,0.11,51,8.13,518.34
22500,0.11,51,8.93,485.9
22500,0.11,51,10.19,542.55
22500,0.11,51,7.49,500.88
22500,0.11,51,7.69,503.56
22500,0.11,51,7.53,517.8
22500,0.11,51,6.89,495.84
22500,0.11,51,5.99,428.66
22500,0.11,51,5.28,411.09
22500,0.11,51,8.56,496.51
22500,0.11,51,5.04,432.94
22500,0.11,51,2.86,316.76
22500,0.11,51,10.08,491.09
22500,0.11,51,5.92,430.72
22500,0.11,51,5.81,464.45
22500,0.11,51,5.08,421.82
22500,0.11,51,10.27,522.54
22500,0.11,51,8.67,519.17
22500,0.11,51,8.37,512.12
22500,0.11,51,4.27,402.2
22500,0.11,51,10.37,544.2
22500,0.11,51,3.87,368.13
22500,0.11,51,5.45,441.7
22500,0.11,51,8.9,505.21
22500,0.11,51,9.05,481.59
22500,0.11,51,9.4,530.66
22500,0.11,51,4.6,395.22
22500,0.11,51,5.22,406.43
22500,0.11,51,6.02,436.49
22500,0.11,51,12.18,558.94
22500,0.11,51,7.94,518.47
22500,0.11,51,4.53,399.09
22500,0.11,51,6.86,456.44
22500,0.11,51,8.73,534.75
22500,0.11,51,3.36,372.26
22500,0.11,51,6.96,504.82
22500,0.11,51,8.22,500.38
22500,0.11,51,8,512.63
22500,0.11,51,4.08,378.15
22500,0.11,51,6.48,454.86
22500,0.11,51,9.28,496.28
22500,0.11,51,6.55,498.83
22500,0.11,51,6.4,463.18
22500,0.11,51,5.79,434.46
22500,0.11,51,4.41,434.42
22500,0.11,51,6.67,474.98
22500,0.11,51,7.74,489.96
22500,0.11,51,7.04,456.32
22500,0.11,51,11.33,531.69
22500,0.11,51,5.62,479.57
22500,0.11,51,4.16,384.31
22500,0.11,51,9.16,497.47
22500,0.11,51,9.54,512.94
22500,0.11,51,10.8,573.4
22500,0.11,51,10.93,540.62
22500,0.11,51,4.37,386.7
24695,0.07,57.1,21.37,280.68
24695,0.07,57.1,10.53,306.74
24695,0.07,57.1,16.91,256.47
24695,0.07,57.1,23.34,263.77
24695,0.07,57.1,17.61,320.2
24695,0.07,57.1,15.12,304.25
24695,0.07,57.1,27.52,280.26
24695,0.07,57.1,25.76,245.61
24695,0.07,57.1,12.52,283.01
24695,0.07,57.1,19.27,300.21
24695,0.07,57.1,20.6,318.77
24695,0.07,57.1,10.63,312.52
24695,0.07,57.1,18.65,263.35
24695,0.07,57.1,20.27,274.59
24695,0.07,57.1,22.62,267.82
24695,0.07,57.1,23.68,299.64
24695,0.07,57.1,13.39,323.87
24695,0.07,57.1,27.24,255.93
24695,0.07,57.1,14.05,265.76
24695,0.07,57.1,16.57,260.51
24695,0.07,57.1,18.43,301.5
24695,0.07,57.1,17.83,311.64
24695,0.07,57.1,13.94,270.98
24695,0.07,57.1,25.21,290.99
24695,0.07,57.1,20.13,324.42
24695,0.07,57.1,11.91,320.42
24695,0.07,57.1,16.34,265.65
24695,0.07,57.1,10.91,303.22
24695,0.07,57.1,11.15,332.37
24695,0.07,57.1,13.54,272.84
24695,0.07,57.1,19.81,258.72
24695,0.07,57.1,15.85,309.32
24695,0.07,57.1,16.25,337.37
24695,0.07,57.1,18.63,277.24
24695,0.07,57.1,14.66,260.45
24695,0.07,57.1,8.47,322.28
24695,0.07,57.1,13.04,331.14
24695,0.07,57.1,23.94,317.41
24695,0.07,57.1,17.91,318.98
24695,0.07,57.1,10.13,271.61
24695,0.07,57.1,19.97,325.36
24695,0.07,57.1,13.65,303.39
24695,0.07,57.1,15.5,274.59
24695,0.07,57.1,26.7,243.41
24695,0.07,57.1,16.43,311.19
24695,0.07,57.1,17.26,263.81
24695,0.07,57.1,22.01,317.06
24695,0.07,57.1,7.61,270.54
24695,0.07,57.1,17.04,316.18
24695,0.07,57.1,26.25,250.5
24695,0.07,57.1,15.88,270.23
24695,0.07,57.1,19.44,271.02
24695,0.07,57.1,12.74,287.17
24695,0.07,57.1,20.84,258.14
24695,0.07,57.1,17.11,285.4
24695,0.07,57.1,9.75,303.92
24695,0.07,57.1,21,319.24
24695,0.07,57.1,19.18,282.85
24695,0.07,57.1,17.35,297.26
24695,0.07,57.1,24.25,300.56
24695,0.07,57.1,9.14,277.69
24695,0.07,57.1,30.2,260.09
24695,0.07,57.1,21.54,280.77
24695,0.07,57.1,12.69,337.32
24695,0.07,57.1,10.29,280.32
24695,0.07,57.1,12.2,282.5
24695,0.07,57.1,13.29,296.9
24695,0.07,57.1,28.2,278.05
24695,0.07,57.1,25.53,308.3
24695,0.07,57.1,11.78,263.57
24695,0.07,57.1,14.19,293.85
24695,0.07,57.1,18.06,301.1
24695,0.07,57.1,18.28,252.59
24695,0.07,57.1,15.37,312.21
24695,0.07,57.1,22.26,259.62
24695,0.07,57.1,18.81,279.32
24695,0.07,57.1,29.11,265.92
24695,0.07,57.1,24.77,279.81
24695,0.07,57.1,19.09,305.41
24695,0.07,57.1,16.03,300.89
24695,0.07,57.1,24.47,241.99
24695,0.07,57.1,13.78,334.49
24695,0.07,57.1,14.64,294.03
24695,0.07,57.1,20.73,306.93
24695,0.07,57.1,8.81,346.43
24695,0.07,57.1,11.39,289.98
24695,0.07,57.1,17.51,264.46
24695,0.07,57.1,9.54,354.72
24695,0.07,57.1,14.28,283.71
24695,0.07,57.1,12.98,314.84
24695,0.07,57.1,21.77,263.57
24695,0.07,57.1,11.63,311.89
24695,0.07,57.1,15.46,269.74
24695,0.07,57.1,19.72,271.38
24695,0.07,57.1,21.92,304.15
24695,0.07,57.1,7.16,299.42
24695,0.07,57.1,16.77,278.15
24695,0.07,57.1,14.52,290.07
24695,0.07,57.1,15.68,331.88
24695,0.07,57.1,12.36,300
24695,0.07,57.1,14.9,258.48
24695,0.07,57.1,14.78,325.81
24695,0.07,57.1,22.86,298.04
24695,0.07,57.1,23.03,292.55
24695,0.07,57.1,23.59,318.55
24695,0.07,58.45,21.37,529.94
24695,0.07,58.45,10.53,561.06
24695,0.07,58.45,16.91,498.71
24695,0.07,58.45,23.34,507.51
24695,0.07,58.45,17.61,577.53
24695,0.07,58.45,15.12,561.13
24695,0.07,58.45,27.52,526.99
24695,0.07,58.45,25.76,482.43
24695,0.07,58.45,12.52,536.97
24695,0.07,58.45,19.27,556.38
24695,0.07,58.45,20.6,571.78
24695,0.07,58.45,10.63,570.7
24695,0.07,58.45,18.65,509.07
24695,0.07,58.45,20.27,523.39
24695,0.07,58.45,22.62,514.17
24695,0.07,58.45,23.68,554.64
24695,0.07,58.45,13.39,580.22
24695,0.07,58.45,27.24,496.5
24695,0.07,58.45,14.05,511.9
24695,0.07,58.45,16.57,505.33
24695,0.07,58.45,18.43,552.72
24695,0.07,58.45,17.83,566.75
24695,0.07,58.45,13.94,517.15
24695,0.07,58.45,25.21,542.64
24695,0.07,58.45,20.13,581.91
24695,0.07,58.45,11.91,576.49
24695,0.07,58.45,16.34,512
24695,0.07,58.45,10.91,555.58
24695,0.07,58.45,11.15,589.31
24695,0.07,58.45,13.54,520.09
24695,0.07,58.45,19.81,501.01
24695,0.07,58.45,15.85,566.43
24695,0.07,58.45,16.25,598.47
24695,0.07,58.45,18.63,525.57
24695,0.07,58.45,14.66,503.4
24695,0.07,58.45,8.47,578.87
24695,0.07,58.45,13.04,588.88
24695,0.07,58.45,23.94,573.43
24695,0.07,58.45,17.91,576.66
24695,0.07,58.45,10.13,517.96
24695,0.07,58.45,19.97,585.28
24695,0.07,58.45,13.65,555.94
24695,0.07,58.45,15.5,522.34
24695,0.07,58.45,26.7,480.17
24695,0.07,58.45,16.43,568.1
24695,0.07,58.45,17.26,510.52
24695,0.07,58.45,22.01,573.04
24695,0.07,58.45,7.61,515.58
24695,0.07,58.45,17.04,571.4
24695,0.07,58.45,26.25,491.63
24695,0.07,58.45,15.88,515.55
24695,0.07,58.45,19.44,516.49
24695,0.07,58.45,12.74,537.6
24695,0.07,58.45,20.84,498.63
24695,0.07,58.45,17.11,535.6
24695,0.07,58.45,9.75,556.14
24695,0.07,58.45,21,575.89
24695,0.07,58.45,19.18,532.03
24695,0.07,58.45,17.35,549.41
24695,0.07,58.45,24.25,551.93
24695,0.07,58.45,9.14,525.34
24695,0.07,58.45,30.2,501.38
24695,0.07,58.45,21.54,529.3
24695,0.07,58.45,12.69,599.1
24695,0.07,58.45,10.29,529.45
24695,0.07,58.45,12.2,533.52
24695,0.07,58.45,13.29,549.47
24695,0.07,58.45,28.2,524.13
24695,0.07,58.45,25.53,560.74
24695,0.07,58.45,11.78,509.47
24695,0.07,58.45,14.19,545.18
24695,0.07,58.45,18.06,555.19
24695,0.07,58.45,18.28,492.39
24695,0.07,58.45,15.37,567.12
24695,0.07,58.45,22.26,502.11
24695,0.07,58.45,18.81,528.26
24695,0.07,58.45,29.11,508.12
24695,0.07,58.45,24.77,530.34
24695,0.07,58.45,19.09,555.75
24695,0.07,58.45,16.03,555.47
24695,0.07,58.45,24.47,476.18
24695,0.07,58.45,13.78,594.14
24695,0.07,58.45,14.64,543.19
24695,0.07,58.45,20.73,563.1
24695,0.07,58.45,8.81,607.12
24695,0.07,58.45,11.39,540.36
24695,0.07,58.45,17.51,509.19
24695,0.07,58.45,9.54,616.49
24695,0.07,58.45,14.28,533.7
24695,0.07,58.45,12.98,568.37
24695,0.07,58.45,21.77,507.21
24695,0.07,58.45,11.63,566.9
24695,0.07,58.45,15.46,517.58
24695,0.07,58.45,19.72,517.49
24695,0.07,58.45,21.92,558.49
24695,0.07,58.45,7.16,550.46
24695,0.07,58.45,16.77,527.15
24695,0.07,58.45,14.52,541.6
24695,0.07,58.45,15.68,593.01
24695,0.07,58.45,12.36,553.21
24695,0.07,58.45,14.9,502.26
24695,0.07,58.45,14.78,582.8
24695,0.07,58.45,22.86,549.52
24695,0.07,58.45,23.03,543.26
24695,0.07,58.45,23.59,576.92
24695,0.07,52.5,21.37,498.84
24695,0.07,52.5,10.53,535.71
24695,0.07,52.5,16.91,463.32
24695,0.07,52.5,23.34,473.65
24695,0.07,52.5,17.61,554.51
24695,0.07,52.5,15.12,533.46
24695,0.07,52.5,27.52,497.8
24695,0.07,52.5,25.76,444.12
24695,0.07,52.5,12.52,501.76
24695,0.07,52.5,19.27,526.74
24695,0.07,52.5,20.6,552.4
24695,0.07,52.5,10.63,543.71
24695,0.07,52.5,18.65,473.89
24695,0.07,52.5,20.27,488.61
24695,0.07,52.5,22.62,479.51
24695,0.07,52.5,23.68,525.14
24695,0.07,52.5,13.39,560.09
24695,0.07,52.5,27.24,460.3
24695,0.07,52.5,14.05,477.7
24695,0.07,52.5,16.57,469.2
24695,0.07,52.5,18.43,528.43
24695,0.07,52.5,17.83,541.89
24695,0.07,52.5,13.94,485.48
24695,0.07,52.5,25.21,513.07
24695,0.07,52.5,20.13,559.63
24695,0.07,52.5,11.91,553.56
24695,0.07,52.5,16.34,477.6
24695,0.07,52.5,10.91,531.59
24695,0.07,52.5,11.15,570.99
24695,0.07,52.5,13.54,487.65
24695,0.07,52.5,19.81,466.4
24695,0.07,52.5,15.85,539.99
24695,0.07,52.5,16.25,577.21
24695,0.07,52.5,18.63,493.17
24695,0.07,52.5,14.66,470.37
24695,0.07,52.5,8.47,556.7
24695,0.07,52.5,13.04,570.07
24695,0.07,52.5,23.94,551.72
24695,0.07,52.5,17.91,553.02
24695,0.07,52.5,10.13,487.16
24695,0.07,52.5,19.97,561.58
24695,0.07,52.5,13.65,532.33
24695,0.07,52.5,15.5,490.73
24695,0.07,52.5,26.7,439.96
24695,0.07,52.5,16.43,542.57
24695,0.07,52.5,17.26,473.98
24695,0.07,52.5,22.01,550.73
24695,0.07,52.5,7.61,485.1
24695,0.07,52.5,17.04,548.44
24695,0.07,52.5,26.25,451
24695,0.07,52.5,15.88,484.51
24695,0.07,52.5,19.44,485.06
24695,0.07,52.5,12.74,510.04
24695,0.07,52.5,20.84,465.66
24695,0.07,52.5,17.11,506.52
24695,0.07,52.5,9.75,531.5
24695,0.07,52.5,21,554.11
24695,0.07,52.5,19.18,501.79
24695,0.07,52.5,17.35,522.69
24695,0.07,52.5,24.25,527.69
24695,0.07,52.5,9.14,495.63
24695,0.07,52.5,30.2,466.61
24695,0.07,52.5,21.54,499.46
24695,0.07,52.5,12.69,577.01
24695,0.07,52.5,10.29,499.88
24695,0.07,52.5,12.2,503.22
24695,0.07,52.5,13.29,522.07
24695,0.07,52.5,28.2,494.41
24695,0.07,52.5,25.53,539.55
24695,0.07,52.5,11.78,474.65
24695,0.07,52.5,14.19,518.73
24695,0.07,52.5,18.06,527.8
24695,0.07,52.5,18.28,456.78
24695,0.07,52.5,15.37,543.25
24695,0.07,52.5,22.26,468.02
24695,0.07,52.5,18.81,496.52
24695,0.07,52.5,29.11,475.96
24695,0.07,52.5,24.77,498.03
24695,0.07,52.5,19.09,534.81
24695,0.07,52.5,16.03,527.93
24695,0.07,52.5,24.47,438.14
24695,0.07,52.5,13.78,573.37
24695,0.07,52.5,14.64,517.99
24695,0.07,52.5,20.73,536.24
24695,0.07,52.5,8.81,590.22
24695,0.07,52.5,11.39,513.12
24695,0.07,52.5,17.51,475.29
24695,0.07,52.5,9.54,599.27
24695,0.07,52.5,14.28,504.4
24695,0.07,52.5,12.98,547.86
24695,0.07,52.5,21.77,473.49
24695,0.07,52.5,11.63,543.26
24695,0.07,52.5,15.46,484.11
24695,0.07,52.5,19.72,485.95
24695,0.07,52.5,21.92,532.65
24695,0.07,52.5,7.16,526.32
24695,0.07,52.5,16.77,496.05
24695,0.07,52.5,14.52,513.66
24695,0.07,52.5,15.68,570.25
24695,0.07,52.5,12.36,526.64
24695,0.07,52.5,14.9,465.65
24695,0.07,52.5,14.78,562.19
24695,0.07,52.5,22.86,523.61
24695,0.07,52.5,23.03,515.39
24695,0.07,52.5,23.59,552.36
24695,0.07,45.85,21.37,884.71
24695,0.07,45.85,10.53,924.84
24695,0.07,45.85,16.91,837.78
24695,0.07,45.85,23.34,850.47
24695,0.07,45.85,17.61,951.01
24695,0.07,45.85,15.12,929.92
24695,0.07,45.85,27.52,877.82
24695,0.07,45.85,25.76,813.49
24695,0.07,45.85,12.52,895.71
24695,0.07,45.85,19.27,923.28
24695,0.07,45.85,20.6,939.19
24695,0.07,45.85,10.63,941.92
24695,0.07,45.85,18.65,854.73
24695,0.07,45.85,20.27,874.72
24695,0.07,45.85,22.62,861.18
24695,0.07,45.85,23.68,921.29
24695,0.07,45.85,13.39,952.34
24695,0.07,45.85,27.24,833.32
24695,0.07,45.85,14.05,856.59
24695,0.07,45.85,16.57,847.85
24695,0.07,45.85,18.43,913.39
24695,0.07,45.85,17.83,934.26
24695,0.07,45.85,13.94,862.44
24695,0.07,45.85,25.21,902.9
24695,0.07,45.85,20.13,957.29
24695,0.07,45.85,11.91,946.28
24695,0.07,45.85,16.34,857.56
24695,0.07,45.85,10.91,916.24
24695,0.07,45.85,11.15,963.34
24695,0.07,45.85,13.54,867.96
24695,0.07,45.85,19.81,840.27
24695,0.07,45.85,15.85,936.61
24695,0.07,45.85,16.25,980.56
24695,0.07,45.85,18.63,876.86
24695,0.07,45.85,14.66,843.53
24695,0.07,45.85,8.47,949.01
24695,0.07,45.85,13.04,964.19
24695,0.07,45.85,23.94,946.4
24695,0.07,45.85,17.91,950.68
24695,0.07,45.85,10.13,863.68
24695,0.07,45.85,19.97,964.59
24695,0.07,45.85,13.65,918.37
24695,0.07,45.85,15.5,871.16
24695,0.07,45.85,26.7,810.77
24695,0.07,45.85,16.43,938.93
24695,0.07,45.85,17.26,856.81
24695,0.07,45.85,22.01,945.27
24695,0.07,45.85,7.61,858.89
24695,0.07,45.85,17.04,940.74
24695,0.07,45.85,26.25,828.21
24695,0.07,45.85,15.88,860.3
24695,0.07,45.85,19.44,862.17
24695,0.07,45.85,12.74,893.68
24695,0.07,45.85,20.84,836.37
24695,0.07,45.85,17.11,891.44
24695,0.07,45.85,9.75,915.95
24695,0.07,45.85,21,949.39
24695,0.07,45.85,19.18,886.64
24695,0.07,45.85,17.35,910.49
24695,0.07,45.85,24.25,914.21
24695,0.07,45.85,9.14,873.86
24695,0.07,45.85,30.2,840.41
24695,0.07,45.85,21.54,881.97
24695,0.07,45.85,12.69,981.4
24695,0.07,45.85,10.29,881.18
24695,0.07,45.85,12.2,889.29
24695,0.07,45.85,13.29,909.9
24695,0.07,45.85,28.2,874.28
24695,0.07,45.85,25.53,926.79
24695,0.07,45.85,11.78,853.04
24695,0.07,45.85,14.19,904.18
24695,0.07,45.85,18.06,919.02
24695,0.07,45.85,18.28,827.49
24695,0.07,45.85,15.37,934.73
24695,0.07,45.85,22.26,842.84
24695,0.07,45.85,18.81,881.16
24695,0.07,45.85,29.11,849.09
24695,0.07,45.85,24.77,887.79
24695,0.07,45.85,19.09,915.88
24695,0.07,45.85,16.03,920.61
24695,0.07,45.85,24.47,801.85
24695,0.07,45.85,13.78,973.25
24695,0.07,45.85,14.64,897.88
24695,0.07,45.85,20.73,932.09
24695,0.07,45.85,8.81,990.33
24695,0.07,45.85,11.39,895.89
24695,0.07,45.85,17.51,852.47
24695,0.07,45.85,9.54,1001.92
24695,0.07,45.85,14.28,888.34
24695,0.07,45.85,12.98,934.38
24695,0.07,45.85,21.77,849.08
24695,0.07,45.85,11.63,934.08
24695,0.07,45.85,15.46,865.91
24695,0.07,45.85,19.72,864.19
24695,0.07,45.85,21.92,924.83
24695,0.07,45.85,7.16,907.49
24695,0.07,45.85,16.77,879.29
24695,0.07,45.85,14.52,900.33
24695,0.07,45.85,15.68,974.92
24695,0.07,45.85,12.36,915.15
24695,0.07,45.85,14.9,842.74
24695,0.07,45.85,14.78,956.02
24695,0.07,45.85,22.86,910.93
24695,0.07,45.85,23.03,901.39
24695,0.07,45.85,23.59,953.17
24695,0.07,49.85,21.37,775.86
24695,0.07,49.85,10.53,810.78
24695,0.07,49.85,16.91,735.84
24695,0.07,49.85,23.34,746.15
24695,0.07,49.85,17.61,832.64
24695,0.07,49.85,15.12,815.52
24695,0.07,49.85,27.52,769.21
24695,0.07,49.85,25.76,715.43
24695,0.07,49.85,12.52,786.63
24695,0.07,49.85,19.27,809.13
24695,0.07,49.85,20.6,822.2
24695,0.07,49.85,10.63,826
24695,0.07,49.85,18.65,750.67
24695,0.07,49.85,20.27,767.79
24695,0.07,49.85,22.62,755.97
24695,0.07,49.85,23.68,807.07
24695,0.07,49.85,13.39,834.22
24695,0.07,49.85,27.24,731.44
24695,0.07,49.85,14.05,752.35
24695,0.07,49.85,16.57,744.62
24695,0.07,49.85,18.43,799.95
24695,0.07,49.85,17.83,818.66
24695,0.07,49.85,13.94,757.2
24695,0.07,49.85,25.21,791.69
24695,0.07,49.85,20.13,838
24695,0.07,49.85,11.91,828.91
24695,0.07,49.85,16.34,752.94
24695,0.07,49.85,10.91,803.33
24695,0.07,49.85,11.15,843.69
24695,0.07,49.85,13.54,761.69
24695,0.07,49.85,19.81,737.78
24695,0.07,49.85,15.85,820.87
24695,0.07,49.85,16.25,859.23
